"village","village_id","visited","source","longitude","latitude","treecover_tot_area","shrubland_tot_area","grassland_tot_area","builtup_tot_area","treecover_patch_area","shrubland_patch_area","grassland_patch_area","builtup_patch_area","landscape_patch_area","landscape_area_sd","bare_tot_area","bare_patch_area","water_tot_area","water_patch_area","cropland_tot_area","cropland_patch_area","wetland_tot_area","wetland_patch_area","treecover_percent","shrubland_percent","grassland_percent","builtup_percent","bare_percent","water_percent","cropland_percent","wetland_percent","num_buildings","state","LGA","SenDist","lassa_occ","travel_time","distance_to_road","build_area"
"Ugep","501394103",FALSE,"OSM",8.0812,5.8086,838.184440555215,40.5279913844751,159.495612289856,512.983624338098,3.03690014693918,0.188502285509187,0.362490027931492,2.25983975479339,1.13396097542636,20.0868263661403,1.2572087036056,0.0698449279780889,NA,NA,47.5445750951388,0.203181944851021,0.0254839602082216,0.0254839602082216,0.52385907536792,0.0253296948331882,0.099683577905668,0.320610970715029,0.000785746140287541,NA,0.0297150077512795,1.59272866274501e-05,6411,"Cross River","Yakurr","Cross River Central",0.189682403769197,64.54,75,1300812.8731
"Iyamitet","501394111",FALSE,"OSM",8.338,5.8577,1528.1116952724,26.4183720825231,13.3196165354972,29.9776318582714,56.5967294545333,0.110076550343846,0.113842876371771,0.352678021862016,3.22584462969072,68.5327065392341,0.365270096317843,0.0280976997167572,NA,NA,1.82635048158922,0.130453605827801,NA,NA,0.955058506232878,0.0165112871371233,0.00832466181061394,0.0187357981694239,0.000228291108326785,NA,0.00114145554163393,NA,1029,"Cross River","Obubra","Cross River Central",0.217319291173103,118.72,11444,145683.3465
"Eha Amufu","501394441",FALSE,"OSM",7.768373,6.652226,577.050300301568,171.600493388762,63.4465662650691,169.366399543841,1.94949425777557,0.400001150090354,0.144855174121162,0.962309088317278,1.03094003629291,14.4573289569905,0.586131084789097,0.0217085586958925,NA,NA,617.969045742569,3.32241422442241,NA,NA,0.360652169296439,0.107249039053707,0.0396536346068084,0.105852746926034,0.000366327592431353,NA,0.386226082524581,NA,5506,"Enugu","Isi-Uzo","Enugu East",0.147551900990239,66.6,385,699263.3137
"Okoyong Usung Abasi","501395060",FALSE,"OSM",8.2953195,5.188634,1520.0417745398,NA,57.2964372014849,20.5315772744239,89.4142220317527,NA,0.251300163164408,0.436842069668593,4.80486167065044,83.2057287362469,0.3143021759014,0.039287771987675,0.0764518806246649,0.0254839602082216,1.75839325436729,0.0586131084789097,NA,NA,0.950014865467519,NA,0.0358098494340504,0.0128320839261823,0.000196436535071885,4.77818598823504e-05,0.00109898277729406,NA,575,"Cross River","Odukpani","Cross River South",0.00759948791574802,137.65,9,50184.1529
"Akpet Central","501395079",FALSE,"OSM",8.1018084,5.6196886,1538.9763569745,0.959895834509681,10.2445520037051,49.7701742866568,48.0930111554532,0.0342819940896315,0.128056900046314,0.572070968812147,6.9566040709852,101.410634586907,0.0679572272219243,0.0226524090739748,NA,NA,NA,NA,NA,NA,0.961848839431714,0.000599927796300622,0.00640276922423496,0.0311059907834101,4.24727643398671e-05,NA,NA,NA,940,"Cross River","Biase","Cross River North",0.0415357498568386,81.99,43,154279.7116
"Biakpai Beach","501395238",FALSE,"OSM",7.994066,5.567287,1230.32312558593,NA,73.6996129221769,0.246344948679476,111.847556871448,NA,0.589596903377415,0.123172474339738,5.24596372566097,54.4459353180018,9.39508666343104,0.223692539605501,260.029835311291,52.0059670622581,11.9774612978642,0.230335794189695,14.3474695972288,0.210992199959247,0.768942852895581,NA,0.0460617129265858,0.000153963770732018,0.00587185966998662,0.162516723650959,0.00748582471490157,0.00896706237125443,9,"Cross River","Biase","Cross River North",0.0415357498568386,132.85,13105,420.1004
"Ojo","501395540",FALSE,"OSM",8.2728,5.4062,1561.45320987816,2.79474096950164,27.4717091044629,7.2289500457322,312.290641975631,0.0635168402159463,0.240979904425113,0.111214616088188,6.61164849721734,100.352884667579,1.07032632874531,0.0764518806246649,NA,NA,NA,NA,NA,NA,0.975896706237125,0.00174669243347703,0.0171696149843913,0.00451804030665336,0.000668946038352906,NA,NA,NA,427,"Cross River","Akamkpa","Cross River South",0.00777062369464944,117.02,2767,55875.0343
"Ojor Nkonemba","501395546",FALSE,"OSM",8.2848,5.431,1585.4591003943,2.57387998103038,11.8755254570313,0.0339786136109622,528.4863667981,0.0436250844242438,0.138087505314317,0.0339786136109622,10.666792908844,129.442716464557,0.0764518806246649,0.0764518806246649,NA,NA,NA,NA,NA,NA,0.990900210240183,0.00160865594937247,0.00742211556839177,2.12363821699335e-05,4.77818598823504e-05,NA,NA,NA,16,"Cross River","Akamkpa","Cross River South",0.00777062369464944,125,5776,1673.5884
"Ikot Anim Inyang","501395694",FALSE,"OSM",8.0974903,5.3711189,1308.72028183982,0.0254839602082216,76.7661828005663,1.76688790777003,93.4800201314156,0.0127419801041108,0.393672732310596,0.252412558252862,5.19486667638506,57.2121288980738,5.03732946782514,0.109507162344025,202.334149399877,202.334149399877,1.07032632874531,0.0629603722791358,4.29829462178671,0.165319023914874,0.81794049565716,1.59272866274501e-05,0.0479782964174223,0.00110429187283654,0.00314829365669265,0.126457346726412,0.000668946038352906,0.00268640234449659,90,"Cross River","Biase","Cross River North",0.0415357498568386,125.27,9359,10109.5106
"Ikot Ogum","501395721",FALSE,"OSM",8.0951,5.3758,1355.38141298107,0.0254839602082216,47.994791725484,1.85183444179744,150.597934775675,0.0127419801041108,0.252604166976232,0.23147930522468,5.63386949410774,60.8233374977182,5.16474926886625,0.112277158018831,187.655388319941,187.655388319941,0.620109698400059,0.051675808200005,1.32516593082752,0.0828228706767203,0.847103357472021,1.59272866274501e-05,0.0299963898150311,0.00115738282826138,0.0032279300898299,0.117283229629,0.000387563974601287,0.000828218904627408,98,"Cross River","Biase","Cross River North",0.0415357498568386,125.27,9185,11041.0328
"Okpo","501397643",FALSE,"OSM",7.9452845,5.2519223,795.150526416931,0.263334255484957,501.159066801484,1.97075958943581,3.71565666549968,0.0438890425808261,1.38825226260799,0.123172474339738,1.38770072534831,23.3372552499739,0.0169893068054811,0.00849465340274054,0.382259403123324,0.0955648507808311,17.3460822483962,0.0674944834567945,283.729918304937,0.968361495921286,0.4969631973497,0.000164581961816985,0.313220709719892,0.00123171016585614,1.06181910849668e-05,0.000238909299411752,0.0108411730977511,0.177329100214488,62,"Cross River","Odukpani","Cross River South",0.00759948791574802,194.62,8010,9232.6133
"Usuk Obio Ediene","501405357",FALSE,"OSM",7.833333,5.233333,1440.95655136028,7.33938053996783,115.637716771507,36.0852876548418,24.422992395937,0.0789180703222347,0.700834647100042,0.201593785781239,3.22584462969072,64.4600983254953,NA,NA,NA,NA,NA,NA,NA,NA,0.900587185966999,0.00458705854870564,0.0722727176198263,0.0225530378644694,NA,NA,NA,NA,828,"Akwa Ibom","Ikono","Akwa Ibom North West",0.0402109592910448,192.66,5357,120125.3361
"Omega Achara","501405402",FALSE,"OSM",8.233333,6.1,588.280232099991,58.5536459050905,323.38296038893,43.5945612628645,4.05710504896545,0.22872517931676,0.357724513704568,0.105555838408873,0.743157889608266,10.1327169432942,0.552152471178135,0.0460127059315113,NA,NA,584.37269153473,1.39468422800652,1.28269266381382,0.320673165953455,0.367670793603602,0.036595595574338,0.2021119582068,0.0272462783240247,0.00034509121026142,NA,0.365228609654059,0.000801673426914991,2066,"Ebonyi","Ikwo","Ebonyi Central",0.499390259928818,42.46,12562,189557.3013
"Indiogogo","501410278",FALSE,"OSM",8.333333,6.55,138.462850464671,609.533854913647,112.503189665896,14.6617717731302,0.424732670137027,1.94739250771133,0.28846971709204,0.049700921264848,0.995655840900185,14.2335720853101,2.99011799776467,0.135914454443849,NA,NA,721.680269136628,2.79721034549081,0.186882374860292,0.0622941249534306,0.0865382573424791,0.380954150650895,0.0703136613646499,0.00916349890632632,0.00186880163095415,NA,0.451044830002761,0.000116800101934634,736,"Ebonyi","Izzi","Ebonyi North",0.524153153045608,60.53,10002,53715.9264
"Ameze","501413777",FALSE,"OSM",7.7,5.966667,584.024410745218,51.630503381857,585.748825385974,40.7743363331546,3.91962691775314,0.220643176845543,1.63616990331278,0.377540151232913,1.35022695048658,16.0732171073995,0.127419801041108,0.031854950260277,NA,NA,337.713440679353,1.01720915867275,NA,NA,0.365010936736818,0.032268682707214,0.366088683131942,0.0254836586039202,7.96364331372508e-05,NA,0.211068402386969,NA,1050,"Enugu","Aninri","Enugu West",0.143936563251655,96.65,5352,120171.7961
"Ebuwana","501417709",FALSE,"OSM",7.866669,5.7833357,1266.8076619507,70.3697087883026,187.731840200566,64.8651733833268,15.448873926228,0.343266872138062,0.724833359847745,0.407957065303942,2.0050362610609,44.42858987265,3.50829185533184,0.116943061844395,NA,NA,6.73626014837325,0.106924764259893,NA,NA,0.791745418250547,0.0439805474739323,0.117331011488883,0.0405402535624031,0.00219265645904564,NA,0.00421011276518932,NA,1558,"Ebonyi","Afikpo South","Ebonyi South",0.196652765852661,79.73,11265,216342.6025
"Nquot","501418629",FALSE,"OSM",7.816667,5.266667,1519.03091078487,0.535163164372654,52.2930863472708,28.1003134562657,54.2511039566025,0.0535163164372654,0.368261171459653,0.219533698877076,5.17805481011844,86.3536060602768,0.0594625738191838,0.0594625738191838,NA,NA,NA,NA,NA,NA,0.949383083097963,0.000334473019176453,0.0326827921595277,0.017562488054535,3.71636687973837e-05,NA,NA,NA,615,"Akwa Ibom","Ikono","Akwa Ibom North West",0.0402109592910448,194.69,9438,88932.17
"Abofifia","501418892",FALSE,"OSM",8.1303,6.3601,306.809891600183,443.471875543473,165.730687887468,81.6506085071421,0.605147715187737,0.923899740715568,0.223356722220307,0.15347858741944,0.589977483896238,5.33019120836729,18.0681277876291,0.10950380477351,NA,NA,584.262261040494,2.05004302119472,0.0254839602082216,0.0254839602082216,0.191753912803415,0.277166641890887,0.103580454033851,0.0510310263543503,0.0112924462188622,NA,0.365159591412007,1.59272866274501e-05,2680,"Ebonyi","Ebonyi","Ebonyi North",0.678131283937291,9.87,5748,268984.2395
"Akahufu Akpanundele","501418941",FALSE,"OSM",8.23,6.0979,584.856886778686,54.5356748455943,309.655600490101,41.8106840482889,3.63265147067507,0.21220106943811,0.345983911162124,0.103236256909355,0.752595924894919,9.22444735297358,0.543657817775395,0.0494234379795813,NA,NA,607.376212949351,1.53377831552867,1.24021939680012,1.24021939680012,0.365531228099981,0.0340843933827433,0.193532459810147,0.0261313682601032,0.000339782114718936,NA,0.379605640383104,0.000775127949202574,2049,"Ebonyi","Ikwo","Ebonyi Central",0.499390259928818,42.87,12497,185922.3715
"Ezzo Abia","501419003",FALSE,"OSM",8.0653,6.2181,535.842736644873,295.67340098919,423.577397274254,72.714233127459,1.76845787671575,0.655595124144545,0.920820428857075,0.150859404828753,0.750126083603656,4.98630832742837,4.09442294012094,0.0639753584393897,NA,NA,268.1167453507,0.718811649733779,NA,NA,0.334897746819852,0.184793688547219,0.264732740130391,0.0454458578436578,0.00255898405147699,NA,0.167570982607403,NA,2711,"Ebonyi","Abakaliki","Ebonyi North",0.67096125380458,16.61,597,236742.311
"Apiapum Eja","501419017",FALSE,"OSM",8.394528,6.279097,596.791874809537,125.126244622368,352.477148293316,21.1516869728239,3.552332588152,0.30971842728309,0.532442822195341,0.0736992577450312,0.865342853610923,11.6562561028348,0.373764749720584,0.0373764749720584,NA,NA,504.098216878832,1.58521451848689,NA,NA,0.37299050733717,0.0782029773407802,0.220295610439805,0.0132196479007836,0.000233600203869269,NA,0.315057656777591,NA,799,"Ebonyi","Abakaliki","Ebonyi North",0.67096125380458,45.99,8715,56122.8006
"Ndiachi","501419037",FALSE,"OSM",8.1585,6.4559,339.463339280317,643.852254660719,9.93024982780369,15.4772584997933,0.684401893710317,1.6680110224371,0.0666459719986825,0.0706724132410651,1.01202968774611,10.8780614012637,0.135914454443849,0.0339786136109622,NA,NA,591.15991960352,1.80782850031657,NA,NA,0.212162076068721,0.402402896642528,0.00620633268916307,0.00967317207840472,8.49455286797341e-05,NA,0.369470576992504,NA,1333,"Ebonyi","Izzi","Ebonyi North",0.524153153045608,27.47,15204,97238.3052
"Nkim","501419141",FALSE,"OSM",8.6550362,6.2466176,898.921212384809,72.3404683777384,547.726756755307,64.1431278440938,4.34261455258362,0.156920755700083,2.09856994925405,0.344855526043515,1.28309457604378,20.5378638911207,0.0849465340274054,0.0169893068054811,NA,NA,16.8024244306208,0.132302554571817,NA,NA,0.561819108496676,0.0452122576397885,0.342325171483786,0.040088980441292,5.30909554248338e-05,NA,0.0105013909830321,NA,1650,"Cross River","Ikom","Cross River Central",0.0689474895068552,90.61,109,197647.0516
"Ndubia","501419182",FALSE,"OSM",8.305379,6.339707,294.475654859404,250.490339540013,200.091560901553,41.6917589006506,0.94081678868819,0.721874177348741,0.283817816881636,0.105282219446087,0.830747111280684,14.8456871302948,0.679572272219243,0.0226524090739748,NA,NA,812.590049852757,6.01918555446487,NA,NA,0.184045106075729,0.15655460935675,0.125055745503196,0.0260570409225084,0.000424727643398671,NA,0.507862770498418,NA,983,"Ebonyi","Izzi","Ebonyi North",0.524153153045608,20.41,672,89961.5075
"Ndowa","501419193",FALSE,"OSM",8.3924,6.4941,370.180005984627,330.127715190706,361.056748230084,10.5928327932175,1.51713117206814,1.1228833850024,0.714963857881354,0.0509270807366224,1.0269697922507,7.30331567077229,7.09303559128835,0.591086299274029,NA,NA,520.722253587995,1.82070718037761,0.246344948679476,0.0273716609643862,0.231359765550341,0.206327380067532,0.225657796937714,0.00662044214147678,0.00443309477797362,NA,0.325447556754231,0.000153963770732018,814,"Ebonyi","Izzi","Ebonyi North",0.524153153045608,60.74,4300,56469.4332
"Ndilche Achara","501419207",FALSE,"OSM",8.193642,6.115185,697.232656643541,18.7477000598484,533.846493095229,9.59895834509681,5.12671071061427,0.165908850087154,1.27106307879816,0.055807897355214,1.22795006625219,14.5392942675634,0.484195243956211,0.0302622027472632,NA,NA,338.443980871989,0.805819002076163,1.66495206693715,0.064036617959121,0.435765253031494,0.0117171738622608,0.333650109367368,0.00599927796300622,0.000302618445921553,NA,0.211524984603623,0.00104058272632674,585,"Ebonyi","Ikwo","Ebonyi Central",0.499390259928818,38.96,16154,51216.0076
"Umuta","501419260",FALSE,"OSM",8.076734,6.059569,904.850480459922,186.406674269738,199.989625060721,18.0851170944346,5.83774503522531,0.378106844360524,0.444421389023823,0.0726309923471269,1.03027619853612,12.6348398786684,NA,NA,NA,NA,290.687039441781,1.41110213321253,NA,NA,0.56552485718533,0.116502792584255,0.124992036356686,0.0113030644099471,NA,NA,0.181677249463781,NA,1675,"Ebonyi","Ikwo","Ebonyi Central",0.499390259928818,44.88,7132,164981.0883
"Okum","501419266",FALSE,"OSM",8.3095,6.278,327.052650658914,401.61871822817,290.721018055392,13.8632743532726,0.997111739813761,1.21702641887324,0.410043749020299,0.0478043943216295,0.825603166319194,5.960781362388,0.169893068054811,0.0212366335068514,NA,NA,566.593381962794,2.07543363356335,NA,NA,0.204405487481153,0.251008728153072,0.181698485845951,0.00866444392533288,0.000106181910849668,NA,0.354116672683642,NA,661,"Ebonyi","Abakaliki","Ebonyi North",0.67096125380458,32.7,7176,55644.749
"Egumgum","501419283",FALSE,"OSM",8.5167548,6.3516587,620.254107507906,80.571787524994,761.002019737914,3.83108868463598,3.52417106538583,0.391125182160165,5.43572871241367,0.383108868463598,1.76602531603377,21.435559291957,26.8091261390491,1.78727507593661,6.40496866566637,0.182999104733325,91.4279545736964,0.334900932504383,9.71788349273518,0.19054673515167,0.387654229225509,0.0503567712204549,0.475620633268916,0.00239440208966001,0.0167555055320776,0.00400305803903247,0.0571417953237486,0.00607360530060099,109,"Cross River","Ikom","Cross River Central",0.0689474895068552,120.48,6604,12595.5656
"Ominyi","501419308",FALSE,"OSM",8.383961,6.500846,381.987574214437,471.308854744253,219.892597983342,17.3460822483962,1.40954824433371,1.45916054100388,0.486488048635712,0.0606506372321545,1.02499611551992,8.95457205031397,2.34452433915639,0.468904867831278,NA,NA,507.139302797013,2.26401474462952,NA,NA,0.238739408354393,0.294564547983605,0.137431247212725,0.0108411730977511,0.00146531036972541,NA,0.3169583129818,NA,1036,"Ebonyi","Izzi","Ebonyi North",0.524153153045608,56.76,4954,77686.657
"Ominiyi","501419314",FALSE,"OSM",8.383961,6.500846,381.987574214437,471.308854744253,219.892597983342,17.3460822483962,1.40954824433371,1.45916054100388,0.486488048635712,0.0606506372321545,1.02499611551992,8.95457205031397,2.34452433915639,0.468904867831278,NA,NA,507.139302797013,2.26401474462952,NA,NA,0.238739408354393,0.294564547983605,0.137431247212725,0.0108411730977511,0.00146531036972541,NA,0.3169583129818,NA,1036,"Ebonyi","Izzi","Ebonyi North",0.524153153045608,56.76,4954,77686.657
"Icharge","501419321",FALSE,"OSM",8.451979,6.562767,156.09775092876,442.376065254519,513.765132451151,0.144409107846589,0.934717071429702,1.19238831604992,1.02343651882699,0.0240681846410982,1.14861373749217,8.92053014481158,NA,NA,NA,NA,487.635578584321,1.40528985182801,NA,NA,0.0975599396886746,0.276481768565907,0.321099407504937,9.02546242222175e-05,NA,NA,0.304768629616259,NA,23,"Cross River","Yala","Cross River North",0.199202598346316,85.32,3016,2284.5344
"Ngelegede","501419328",FALSE,"OSM",8.214046,6.218795,520.27203695765,357.905231817667,437.423682320721,35.0829185533184,1.45734464133795,0.811576489382465,0.750297911356297,0.135455283989646,0.793660186669939,4.69920490109063,1.03634771513435,0.0493498911968736,NA,NA,248.298718962106,0.699433011160862,NA,NA,0.32516617469048,0.223688122491452,0.273386565864639,0.0219265645904564,0.000647709656182973,NA,0.155184862706789,NA,1479,"Ebonyi","Ikwo","Ebonyi Central",0.499390259928818,22.58,11381,135152.0056
"Igbudu","501419333",FALSE,"OSM",8.1078,6.0623,733.30944964498,75.0757467734209,353.173709872341,81.5656619731147,3.81932005023427,0.191032434537967,0.693857976173557,0.172443259985443,0.850621444086442,14.4143955427186,3.26194690665237,0.171681416139598,NA,NA,352.774461162412,1.20813171630963,0.857959993676795,0.285986664558932,0.45831298180042,0.0469217864044681,0.220730956274289,0.0509779353989254,0.00203869268831362,NA,0.220481428783792,0.000536218649790822,2649,"Ebonyi","Ikwo","Ebonyi Central",0.499390259928818,39.91,10527,321481.8532
"Iduku","501419344",FALSE,"OSM",8.659214,6.577422,533.821009135021,248.655494405021,294.059416842669,8.71551439121179,2.16121866046567,0.516955289823329,0.547596679409068,0.0871551439121179,0.987056715809128,7.43978493500394,0.0339786136109622,0.0339786136109622,NA,NA,514.215349081496,2.04053709952975,0.518173857567173,0.172724619189058,0.333634182080741,0.155407844719574,0.183784960394147,0.00544713202658795,2.12363821699335e-05,NA,0.321380789568689,0.000323854828091486,328,"Cross River","Yala","Cross River North",0.199202598346316,85.54,12142,37990.4059
"Ujisim","501419354",FALSE,"OSM",8.384475,6.553825,416.909094353103,260.734891543718,668.079006165335,1.91129701561662,2.77939396235402,0.814796536074119,3.18132860078731,0.036062207841823,1.5504059460529,15.4959034518932,10.7882098214805,0.182851013923398,0.0339786136109622,0.0113262045369874,241.519985546719,1.02774461934774,0.0424732670137027,0.0212366335068514,0.260565100129542,0.162957378580985,0.417544437129691,0.00119454649705876,0.0067425513389539,2.12363821699335e-05,0.150948204463888,2.65454777124169e-05,113,"Cross River","Yala","Cross River North",0.199202598346316,92.67,4495,8467.0109
"Idoro","501423872",FALSE,"OSM",7.9167025,5.2333684,1531.38213683245,0.679572272219243,47.7314574699991,20.2257697519252,90.0813021666149,0.0399748395423084,0.237469937661687,0.163111046386494,4.45687725996267,80.7787332679985,NA,NA,NA,NA,NA,NA,NA,NA,0.957102508016734,0.000424727643398671,0.0298318078532141,0.0126409564866529,NA,NA,NA,NA,604,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,191.6,5388,87561.348
"Amangwu","501425305",FALSE,"OSM",7.8666693,5.8333587,941.938137216287,21.6528715235856,316.485301825904,60.5498894547346,7.65803363590478,0.170495051366816,0.670519707258272,0.448517699664701,1.30507254186509,25.1978385044522,1.39312315804945,0.0819484210617323,NA,NA,256.113800092627,0.788042461823469,1.8858130554084,0.0698449279780889,0.588704368323812,0.0135328845377901,0.197800972626303,0.0378432330268215,0.000870691668967275,NA,0.160069230605874,0.00117861921043131,1664,"Ebonyi","Afikpo South","Ebonyi South",0.196652765852661,73.08,6979,213647.0294
